strategy_version,policy,post_tp1_stop_fib_ratio,asset,timeframe,entry_level,min_distance,min_move,number_of_trades,trades_per_year,initial_capital,final_equity,total_return,annualized_return,net_pnl,gross_pnl,fees,slippage,profit_factor,expectancy,average_r,median_r,win_rate,average_win,average_loss,sharpe_ratio,sortino_ratio,calmar_ratio,maximum_drawdown,average_holding_duration,long_trades,short_trades,long_net_pnl,short_net_pnl,stop_before_tp1_rate,post_tp1_stop_exit_rate,percentage_trades_improved_vs_A,percentage_trades_worsened_vs_A,average_incremental_r_vs_A,comparable_trades_vs_A,early_return,late_return,fees_slippage_ratio,tp1_reach_rate,tp2_reach_rate,tp3_reach_rate,tp4_reach_rate,tp5_reach_rate,long_average_r,long_win_rate,long_post_tp1_stop_rate,short_average_r,short_win_rate,short_post_tp1_stop_rate,warnings,cost_penalty,asset_concentration_penalty,timeframe_concentration_penalty,nearby_parameter_penalty,out_of_sample_consistency_penalty,low_trade_penalty,robust_score,robust_rank,performance_instability_penalty
Strategy_V6_PostTP1StopResearch,E,0.618,XRP,4h,0.9,10,0.01,78,17.22460701330109,10000.0,23906.13133487262,1.3906131334872622,0.2120718149104186,13906.13133487263,15727.281635412808,1821.150300540177,364.2307037684939,2.0220322064163847,178.28373506246962,0.5829672983892006,1.807920421125761,0.5641025641025641,625.2837428222518,-400.1868632148955,1.8237219425827471,0.5521280727818865,2.2841687497752083,-0.0928441976676588,6.461538461538462,42,36,6987.941297476852,6918.190037395779,0.4358974358974359,0.5641025641025641,0.5131578947368421,0.0394736842105263,0.698749775817267,76,0.7949061424155006,0.331887543863484,0.1389547828397688,0.5641025641025641,0.0641025641025641,0.0384615384615384,0.0128205128205128,0.0,0.54099782406689,0.5476190476190477,0.5476190476190477,0.6319316850985627,0.5833333333333334,0.5833333333333334,,0.013895478283976881,0.2274361359796527,0.18312990369561827,0.11419594166846024,0.04630185985520166,0.0,0.0749180581936563,417,0.4999863241804282
Strategy_V6_PostTP1StopResearch,E,0.618,XRP,4h,0.9,10,0.02,78,17.22460701330109,10000.0,23906.13133487262,1.3906131334872622,0.2120718149104186,13906.13133487263,15727.281635412808,1821.150300540177,364.2307037684939,2.0220322064163847,178.28373506246962,0.5829672983892006,1.807920421125761,0.5641025641025641,625.2837428222518,-400.1868632148955,1.8237219425827471,0.5521280727818865,2.2841687497752083,-0.0928441976676588,6.461538461538462,42,36,6987.941297476852,6918.190037395779,0.4358974358974359,0.5641025641025641,0.5131578947368421,0.0394736842105263,0.698749775817267,76,0.7949061424155006,0.331887543863484,0.1389547828397688,0.5641025641025641,0.0641025641025641,0.0384615384615384,0.0128205128205128,0.0,0.54099782406689,0.5476190476190477,0.5476190476190477,0.6319316850985627,0.5833333333333334,0.5833333333333334,,0.013895478283976881,0.2274361359796527,0.18312990369561827,0.11419594166846024,0.04630185985520166,0.0,0.0749180581936563,418,0.4999863241804282
Strategy_V6_PostTP1StopResearch,E,0.618,XRP,4h,0.9,10,0.03,78,17.22460701330109,10000.0,23906.13133487262,1.3906131334872622,0.2120718149104186,13906.13133487263,15727.281635412808,1821.150300540177,364.2307037684939,2.0220322064163847,178.28373506246962,0.5829672983892006,1.807920421125761,0.5641025641025641,625.2837428222518,-400.1868632148955,1.8237219425827471,0.5521280727818865,2.2841687497752083,-0.0928441976676588,6.461538461538462,42,36,6987.941297476852,6918.190037395779,0.4358974358974359,0.5641025641025641,0.5131578947368421,0.0394736842105263,0.698749775817267,76,0.7949061424155006,0.331887543863484,0.1389547828397688,0.5641025641025641,0.0641025641025641,0.0384615384615384,0.0128205128205128,0.0,0.54099782406689,0.5476190476190477,0.5476190476190477,0.6319316850985627,0.5833333333333334,0.5833333333333334,,0.013895478283976881,0.2274361359796527,0.18312990369561827,0.11419594166846024,0.04630185985520166,0.0,0.0749180581936563,419,0.4999863241804282
Strategy_V6_PostTP1StopResearch,A,0.88,SOL,4h,0.9,10,0.0025,137,30.253476420798066,10000.0,13436.964802416602,0.3436964802416602,0.0673654434539989,3436.9648024166013,5499.47624530407,2062.511442887468,412.50252505660296,1.3234442029599494,25.08733432420877,0.1161147757955921,0.3225756276143219,0.708029197080292,144.9805071273419,-265.653609723389,0.6167478504849175,0.3125156435657185,0.3136790031941133,-0.2147591734481232,35.386861313868614,78,59,3443.645066739842,-6.68026432324038,0.291970802919708,0.6861313868613139,0.0,0.0,0.0,137,0.3849814371527718,-0.0298090326726578,0.4500453966061681,0.708029197080292,0.1897810218978102,0.0802919708029197,0.0364963503649635,0.0218978102189781,0.1836450241427321,0.7307692307692307,0.7051282051282052,0.0268374983197121,0.6779661016949152,0.6610169491525424,,0.04500453966061682,0.17854525338944663,0.046684407092717706,0.006462360068292371,0.041479046982542955,0.0,0.07469995332880652,420,0.12070897856463426
Strategy_V6_PostTP1StopResearch,A,0.88,SOL,4h,0.9,10,0.005,137,30.253476420798066,10000.0,13436.964802416602,0.3436964802416602,0.0673654434539989,3436.9648024166013,5499.47624530407,2062.511442887468,412.50252505660296,1.3234442029599494,25.08733432420877,0.1161147757955921,0.3225756276143219,0.708029197080292,144.9805071273419,-265.653609723389,0.6167478504849175,0.3125156435657185,0.3136790031941133,-0.2147591734481232,35.386861313868614,78,59,3443.645066739842,-6.68026432324038,0.291970802919708,0.6861313868613139,0.0,0.0,0.0,137,0.3849814371527718,-0.0298090326726578,0.4500453966061681,0.708029197080292,0.1897810218978102,0.0802919708029197,0.0364963503649635,0.0218978102189781,0.1836450241427321,0.7307692307692307,0.7051282051282052,0.0268374983197121,0.6779661016949152,0.6610169491525424,,0.04500453966061682,0.17854525338944663,0.046684407092717706,0.006462360068292371,0.041479046982542955,0.0,0.07469995332880652,421,0.12070897856463426
Strategy_V6_PostTP1StopResearch,A,0.88,SOL,4h,0.9,10,0.01,137,30.253476420798066,10000.0,13436.964802416602,0.3436964802416602,0.0673654434539989,3436.9648024166013,5499.47624530407,2062.511442887468,412.50252505660296,1.3234442029599494,25.08733432420877,0.1161147757955921,0.3225756276143219,0.708029197080292,144.9805071273419,-265.653609723389,0.6167478504849175,0.3125156435657185,0.3136790031941133,-0.2147591734481232,35.386861313868614,78,59,3443.645066739842,-6.68026432324038,0.291970802919708,0.6861313868613139,0.0,0.0,0.0,137,0.3849814371527718,-0.0298090326726578,0.4500453966061681,0.708029197080292,0.1897810218978102,0.0802919708029197,0.0364963503649635,0.0218978102189781,0.1836450241427321,0.7307692307692307,0.7051282051282052,0.0268374983197121,0.6779661016949152,0.6610169491525424,,0.04500453966061682,0.17854525338944663,0.046684407092717706,0.006462360068292371,0.041479046982542955,0.0,0.07469995332880652,422,0.12070897856463426
Strategy_V6_PostTP1StopResearch,A,0.88,SOL,4h,0.9,10,0.02,137,30.253476420798066,10000.0,13436.964802416602,0.3436964802416602,0.0673654434539989,3436.9648024166013,5499.47624530407,2062.511442887468,412.50252505660296,1.3234442029599494,25.08733432420877,0.1161147757955921,0.3225756276143219,0.708029197080292,144.9805071273419,-265.653609723389,0.6167478504849175,0.3125156435657185,0.3136790031941133,-0.2147591734481232,35.386861313868614,78,59,3443.645066739842,-6.68026432324038,0.291970802919708,0.6861313868613139,0.0,0.0,0.0,137,0.3849814371527718,-0.0298090326726578,0.4500453966061681,0.708029197080292,0.1897810218978102,0.0802919708029197,0.0364963503649635,0.0218978102189781,0.1836450241427321,0.7307692307692307,0.7051282051282052,0.0268374983197121,0.6779661016949152,0.6610169491525424,,0.04500453966061682,0.17854525338944663,0.046684407092717706,0.006462360068292371,0.041479046982542955,0.0,0.07469995332880652,423,0.12070897856463426
Strategy_V6_PostTP1StopResearch,A,0.88,SOL,4h,0.9,10,0.03,137,30.253476420798066,10000.0,13436.964802416602,0.3436964802416602,0.0673654434539989,3436.9648024166013,5499.47624530407,2062.511442887468,412.50252505660296,1.3234442029599494,25.08733432420877,0.1161147757955921,0.3225756276143219,0.708029197080292,144.9805071273419,-265.653609723389,0.6167478504849175,0.3125156435657185,0.3136790031941133,-0.2147591734481232,35.386861313868614,78,59,3443.645066739842,-6.68026432324038,0.291970802919708,0.6861313868613139,0.0,0.0,0.0,137,0.3849814371527718,-0.0298090326726578,0.4500453966061681,0.708029197080292,0.1897810218978102,0.0802919708029197,0.0364963503649635,0.0218978102189781,0.1836450241427321,0.7307692307692307,0.7051282051282052,0.0268374983197121,0.6779661016949152,0.6610169491525424,,0.04500453966061682,0.17854525338944663,0.046684407092717706,0.006462360068292371,0.041479046982542955,0.0,0.07469995332880652,424,0.12070897856463426
Strategy_V6_PostTP1StopResearch,E,0.618,XRP,1d,0.9,7,0.0025,29,6.407894736842105,10000.0,17488.884007427074,0.7488884007427075,0.1313694719094054,7488.884007427086,7917.546834461616,428.6628270345277,85.73288553808261,3.342044199924956,258.23737956645124,0.9919706132289124,1.8620100495862923,0.6896551724137931,534.3234205770843,-355.287156012733,1.728257853966865,0.6628762278044712,1.0961015044662523,-0.1198515569717932,21.517241379310345,15,14,5277.924589198085,2210.959418229001,0.3103448275862069,0.6896551724137931,0.7142857142857143,0.0,0.8194721744236549,28,0.6929811598604032,0.0330229551325391,0.0649690773325989,0.6896551724137931,0.2758620689655172,0.1724137931034483,0.0,0.0,1.3272791719904216,0.8,0.8,0.6327114431272954,0.5714285714285714,0.5714285714285714,,0.006496907733259891,0.2274361359796527,0.18312990369561827,0.04583544121804326,0.06599582047278642,0.025,0.07166465099198027,425,0.4999863241804282
Strategy_V6_PostTP1StopResearch,E,0.618,XRP,1d,0.9,7,0.005,29,6.407894736842105,10000.0,17488.884007427074,0.7488884007427075,0.1313694719094054,7488.884007427086,7917.546834461616,428.6628270345277,85.73288553808261,3.342044199924956,258.23737956645124,0.9919706132289124,1.8620100495862923,0.6896551724137931,534.3234205770843,-355.287156012733,1.728257853966865,0.6628762278044712,1.0961015044662523,-0.1198515569717932,21.517241379310345,15,14,5277.924589198085,2210.959418229001,0.3103448275862069,0.6896551724137931,0.7142857142857143,0.0,0.8194721744236549,28,0.6929811598604032,0.0330229551325391,0.0649690773325989,0.6896551724137931,0.2758620689655172,0.1724137931034483,0.0,0.0,1.3272791719904216,0.8,0.8,0.6327114431272954,0.5714285714285714,0.5714285714285714,,0.006496907733259891,0.2274361359796527,0.18312990369561827,0.04583544121804326,0.06599582047278642,0.025,0.07166465099198027,426,0.4999863241804282
Strategy_V6_PostTP1StopResearch,E,0.618,XRP,1d,0.9,7,0.01,29,6.407894736842105,10000.0,17488.884007427074,0.7488884007427075,0.1313694719094054,7488.884007427086,7917.546834461616,428.6628270345277,85.73288553808261,3.342044199924956,258.23737956645124,0.9919706132289124,1.8620100495862923,0.6896551724137931,534.3234205770843,-355.287156012733,1.728257853966865,0.6628762278044712,1.0961015044662523,-0.1198515569717932,21.517241379310345,15,14,5277.924589198085,2210.959418229001,0.3103448275862069,0.6896551724137931,0.7142857142857143,0.0,0.8194721744236549,28,0.6929811598604032,0.0330229551325391,0.0649690773325989,0.6896551724137931,0.2758620689655172,0.1724137931034483,0.0,0.0,1.3272791719904216,0.8,0.8,0.6327114431272954,0.5714285714285714,0.5714285714285714,,0.006496907733259891,0.2274361359796527,0.18312990369561827,0.04583544121804326,0.06599582047278642,0.025,0.07166465099198027,427,0.4999863241804282
Strategy_V6_PostTP1StopResearch,E,0.618,XRP,1d,0.9,7,0.02,29,6.407894736842105,10000.0,17488.884007427074,0.7488884007427075,0.1313694719094054,7488.884007427086,7917.546834461616,428.6628270345277,85.73288553808261,3.342044199924956,258.23737956645124,0.9919706132289124,1.8620100495862923,0.6896551724137931,534.3234205770843,-355.287156012733,1.728257853966865,0.6628762278044712,1.0961015044662523,-0.1198515569717932,21.517241379310345,15,14,5277.924589198085,2210.959418229001,0.3103448275862069,0.6896551724137931,0.7142857142857143,0.0,0.8194721744236549,28,0.6929811598604032,0.0330229551325391,0.0649690773325989,0.6896551724137931,0.2758620689655172,0.1724137931034483,0.0,0.0,1.3272791719904216,0.8,0.8,0.6327114431272954,0.5714285714285714,0.5714285714285714,,0.006496907733259891,0.2274361359796527,0.18312990369561827,0.04583544121804326,0.06599582047278642,0.025,0.07166465099198027,428,0.4999863241804282
Strategy_V6_PostTP1StopResearch,E,0.618,XRP,1d,0.9,7,0.03,29,6.407894736842105,10000.0,17488.884007427074,0.7488884007427075,0.1313694719094054,7488.884007427086,7917.546834461616,428.6628270345277,85.73288553808261,3.342044199924956,258.23737956645124,0.9919706132289124,1.8620100495862923,0.6896551724137931,534.3234205770843,-355.287156012733,1.728257853966865,0.6628762278044712,1.0961015044662523,-0.1198515569717932,21.517241379310345,15,14,5277.924589198085,2210.959418229001,0.3103448275862069,0.6896551724137931,0.7142857142857143,0.0,0.8194721744236549,28,0.6929811598604032,0.0330229551325391,0.0649690773325989,0.6896551724137931,0.2758620689655172,0.1724137931034483,0.0,0.0,1.3272791719904216,0.8,0.8,0.6327114431272954,0.5714285714285714,0.5714285714285714,,0.006496907733259891,0.2274361359796527,0.18312990369561827,0.04583544121804326,0.06599582047278642,0.025,0.07166465099198027,429,0.4999863241804282
Strategy_V6_PostTP1StopResearch,E,0.618,XRP,1d,0.9,7,0.05,29,6.407894736842105,10000.0,17488.884007427074,0.7488884007427075,0.1313694719094054,7488.884007427086,7917.546834461616,428.6628270345277,85.73288553808261,3.342044199924956,258.23737956645124,0.9919706132289124,1.8620100495862923,0.6896551724137931,534.3234205770843,-355.287156012733,1.728257853966865,0.6628762278044712,1.0961015044662523,-0.1198515569717932,21.517241379310345,15,14,5277.924589198085,2210.959418229001,0.3103448275862069,0.6896551724137931,0.7142857142857143,0.0,0.8194721744236549,28,0.6929811598604032,0.0330229551325391,0.0649690773325989,0.6896551724137931,0.2758620689655172,0.1724137931034483,0.0,0.0,1.3272791719904216,0.8,0.8,0.6327114431272954,0.5714285714285714,0.5714285714285714,,0.006496907733259891,0.2274361359796527,0.18312990369561827,0.04583544121804326,0.06599582047278642,0.025,0.07166465099198027,430,0.4999863241804282
Strategy_V6_PostTP1StopResearch,C,0.786,BTC,1d,0.9,4,0.0025,45,9.94328493647913,10000.0,13214.144141292523,0.3214144141292523,0.0634735887922763,3214.144141292514,3948.748318905269,734.6041776127548,146.9209993493083,1.7295168834607244,71.42542536205588,0.3238492092320528,0.8656061641754195,0.6222222222222222,272.14275464209885,-259.1678228638973,0.8797522937010402,0.373096110348497,0.9808704400910416,-0.0647114911388143,39.46666666666667,26,19,2626.729498994103,587.4146422984113,0.3777777777777777,0.6,0.5555555555555556,0.0444444444444444,0.1558814637608108,45,0.1960613311216474,0.1048048956570233,0.2232416719854287,0.6222222222222222,0.2666666666666666,0.1555555555555555,0.0222222222222222,0.0222222222222222,0.4574553147504124,0.6538461538461539,0.6153846153846154,0.1410198016806135,0.5789473684210527,0.5789473684210527,,0.022324167198542872,0.131738375738023,0.10940422326911642,0.0444856037601644,0.00912564354646241,0.0,0.06443745052713638,431,0.2708792736798826
Strategy_V6_PostTP1StopResearch,C,0.786,BTC,1d,0.9,4,0.005,45,9.94328493647913,10000.0,13214.144141292523,0.3214144141292523,0.0634735887922763,3214.144141292514,3948.748318905269,734.6041776127548,146.9209993493083,1.7295168834607244,71.42542536205588,0.3238492092320528,0.8656061641754195,0.6222222222222222,272.14275464209885,-259.1678228638973,0.8797522937010402,0.373096110348497,0.9808704400910416,-0.0647114911388143,39.46666666666667,26,19,2626.729498994103,587.4146422984113,0.3777777777777777,0.6,0.5555555555555556,0.0444444444444444,0.1558814637608108,45,0.1960613311216474,0.1048048956570233,0.2232416719854287,0.6222222222222222,0.2666666666666666,0.1555555555555555,0.0222222222222222,0.0222222222222222,0.4574553147504124,0.6538461538461539,0.6153846153846154,0.1410198016806135,0.5789473684210527,0.5789473684210527,,0.022324167198542872,0.131738375738023,0.10940422326911642,0.0444856037601644,0.00912564354646241,0.0,0.06443745052713638,432,0.2708792736798826
Strategy_V6_PostTP1StopResearch,C,0.786,BTC,1d,0.9,4,0.01,45,9.94328493647913,10000.0,13214.144141292523,0.3214144141292523,0.0634735887922763,3214.144141292514,3948.748318905269,734.6041776127548,146.9209993493083,1.7295168834607244,71.42542536205588,0.3238492092320528,0.8656061641754195,0.6222222222222222,272.14275464209885,-259.1678228638973,0.8797522937010402,0.373096110348497,0.9808704400910416,-0.0647114911388143,39.46666666666667,26,19,2626.729498994103,587.4146422984113,0.3777777777777777,0.6,0.5555555555555556,0.0444444444444444,0.1558814637608108,45,0.1960613311216474,0.1048048956570233,0.2232416719854287,0.6222222222222222,0.2666666666666666,0.1555555555555555,0.0222222222222222,0.0222222222222222,0.4574553147504124,0.6538461538461539,0.6153846153846154,0.1410198016806135,0.5789473684210527,0.5789473684210527,,0.022324167198542872,0.131738375738023,0.10940422326911642,0.0444856037601644,0.00912564354646241,0.0,0.06443745052713638,433,0.2708792736798826
