strategy_version,stop_policy,post_tp1_stop_fib_ratio,asset,timeframe,entry_level,min_distance,min_move,v6_selection_policy,v6_selection_robust_rank,v6_selection_robust_score,number_of_trades,trades_per_year,initial_capital,final_equity,total_return,annualized_return,net_pnl,gross_pnl,profit_factor,expectancy,average_r,median_r,win_rate,average_win,average_loss,sharpe_ratio,sortino_ratio,calmar_ratio,maximum_drawdown,average_holding_duration,fees,slippage,stop_before_tp1_rate,post_tp1_stop_exit_rate,percentage_trades_improved_vs_0880,percentage_trades_worsened_vs_0880,average_incremental_r_vs_0880,comparable_trades_vs_0880,early_return,late_return,tp1_reach_rate,tp2_reach_rate,tp3_reach_rate,tp4_reach_rate,tp5_reach_rate,warnings,stop_neighborhood_penalty,placement_instability_penalty,consistency_penalty,cost_penalty,low_trade_penalty,robust_score,robust_rank
Strategy_V6_5_PostTP1StopPlacement,Fib 0.900,0.9,ETH,4h,0.9,16,0.0025,C,7,0.7298264749028099,49,10.82058645707376,10000.0,17120.95891869783,0.7120958918697831,0.12598942414478098,7120.958918697828,8078.041087571847,3.8706689100251985,145.325692218323,0.5660972965603019,0.20265313008868463,0.8367346938775511,234.18417372624168,-310.0740255097601,1.4820234814644249,0.7794214919528176,1.6604284993257314,-0.07587765699995086,103.51020408163265,957.0821688740186,191.41676455309985,0.16326530612244897,0.6938775510204082,0.02040816326530612,0.6938775510204082,-0.015402100470105285,49,0.36913815570457964,0.25049169416267714,0.8367346938775511,0.30612244897959184,0.24489795918367346,0.16326530612244897,0.14285714285714285,,0.02390612513200633,0.08078488724840037,0.023618570106911263,0.014217542606883946,0.0,0.9812033899358561,11
Strategy_V6_5_PostTP1StopPlacement,Fib 0.880,0.88,ETH,1d,0.9,4,0.0025,C,102,0.580670293237915,39,8.617513611615246,10000.0,16861.240654232384,0.6861240654232383,0.12227586494013698,6861.240654232399,7544.095315787906,3.999762628913119,175.9292475444205,0.6870306637471922,0.8214741120241068,0.8205128205128205,285.89068277713903,-326.7515992337215,1.6917146797404836,1.4765007807478872,1.7158389788584334,-0.07126301852723294,288.61538461538464,682.8546615555068,136.5712395377504,0.1794871794871795,0.717948717948718,0.0,0.0,0.0,39,0.18976734214451385,0.417188054921779,0.8205128205128205,0.5128205128205128,0.2564102564102564,0.1282051282051282,0.10256410256410256,,0.015239759953930766,0.0826392033911823,0.04471588310128124,0.010861817975422496,0.0,0.979942493149186,12
Strategy_V6_5_PostTP1StopPlacement,Fib 0.850,0.85,ETH,1d,0.9,4,0.0025,C,102,0.580670293237915,39,8.617513611615246,10000.0,16770.240635454666,0.6770240635454665,0.12093561214016058,6770.240635454666,7458.596124513601,3.954700635010171,173.59591372960682,0.6775901679044498,0.5421321561013206,0.8205128205128205,283.1745734127484,-327.3351019647549,1.7184073260373094,1.4324506721292347,1.6970318496113885,-0.07126301852723282,256.61538461538464,688.355489058937,137.67140166247836,0.1794871794871795,0.7692307692307693,0.717948717948718,0.05128205128205128,-0.0094404958427423,39,0.1876668759359459,0.4120323615356205,0.8205128205128205,0.48717948717948717,0.23076923076923078,0.07692307692307693,0.05128205128205128,,0.0134197595783764,0.08673511494249277,0.04413498746112485,0.01107483066426637,0.0,0.9760607173646272,13
Strategy_V6_5_PostTP1StopPlacement,Fib 0.890,0.89,ETH,4h,0.9,16,0.0025,C,7,0.7298264749028099,52,11.483071342200725,10000.0,16983.90304127452,0.698390304127452,0.12399406864025897,6983.903041274519,8014.11019088404,3.5229719522101983,134.30582771681767,0.5249211100084801,0.2552776490434726,0.8269230769230769,226.79136183588005,-307.56950196314716,1.4561253994988854,0.7342834366562093,1.7783718869364957,-0.06972336301034132,87.92307692307692,1030.2071496095202,206.04175872796415,0.17307692307692307,0.7115384615384616,0.0,0.7115384615384616,-0.03545242693385742,52,0.3879403521826119,0.22367672462050736,0.8269230769230769,0.28846153846153844,0.23076923076923078,0.1346153846153846,0.11538461538461539,,0.026647242680472548,0.07629738617943779,0.03256039689535597,0.015425903548764573,0.0,0.9694407804438872,14
Strategy_V6_5_PostTP1StopPlacement,Fib 0.820,0.82,ETH,1d,0.9,4,0.0025,C,102,0.580670293237915,39,8.617513611615246,10000.0,16656.648020213313,0.6656648020213314,0.11925463948836335,6656.6480202133125,7338.514545745704,3.9270574116811203,170.68328256957213,0.6664364711888511,0.7143884701741439,0.8205128205128205,279.0882965816743,-324.88249577146627,1.748089574210425,1.2830738427285324,1.6734435609514737,-0.07126301852723282,188.92307692307693,681.8665255323903,136.3736041019923,0.1794871794871795,0.8205128205128205,0.717948717948718,0.10256410256410256,-0.020594192558341187,39,0.21973185382138238,0.365599165753403,0.8205128205128205,0.46153846153846156,0.1794871794871795,0.02564102564102564,0.0,,0.011147907273549374,0.10918990747617299,0.028968297775496105,0.011149942192439125,0.0,0.968011399720727,15
Strategy_V6_5_PostTP1StopPlacement,Fib 0.890,0.89,ETH,1d,0.9,4,0.0025,C,102,0.580670293237915,39,8.617513611615246,10000.0,16472.57993735633,0.6472579937356331,0.1165116897666243,6472.579937356336,7145.848159723313,3.8796665847031613,165.96358813734196,0.656783697585312,0.78438041999665,0.8205128205128205,272.50824185226344,-321.09768598801344,1.612970535765199,1.396941418683271,1.6349530538353456,-0.07126301852723294,289.2307692307692,673.2682223669767,134.65393569346426,0.1794871794871795,0.717948717948718,0.0,0.717948717948718,-0.03024696616188025,39,0.1796728813422488,0.396368450770318,0.8205128205128205,0.5128205128205128,0.2564102564102564,0.1282051282051282,0.10256410256410256,,0.010673801785626403,0.07629738617943779,0.042673259868919074,0.011306175838078874,0.0,0.9669876938722421,16
Strategy_V6_5_PostTP1StopPlacement,Fib 0.860,0.86,ETH,1d,0.9,4,0.0025,C,102,0.580670293237915,39,8.617513611615246,10000.0,16359.410928877127,0.6359410928877127,0.11481338829417265,6359.41092887713,7037.692032655225,3.826768361299745,163.06181868915718,0.6453282627538056,0.48402560090271823,0.8205128205128205,269.03504979734566,-321.3872378054189,1.6383940709740357,1.3862261713763977,1.6111215980880307,-0.07126301852723305,264.61538461538464,678.2811037780964,135.65650768954896,0.1794871794871795,0.7692307692307693,0.717948717948718,0.05128205128205128,-0.041702400993386526,39,0.17714689903294922,0.389751010882051,0.8205128205128205,0.48717948717948717,0.23076923076923078,0.07692307692307693,0.05128205128205128,,0.012937181955210476,0.0749930415112275,0.041891543159371686,0.011565405358616665,0.0,0.9626720321226634,17
Strategy_V6_5_PostTP1StopPlacement,Fib 0.840,0.84,ETH,1d,0.9,4,0.0025,C,102,0.580670293237915,39,8.617513611615246,10000.0,16552.76134158675,0.6552761341586748,0.11770945947278211,6552.761341586752,7234.181617865334,3.8910167146003634,168.0195215791475,0.6594025137735784,0.600238711299923,0.8205128205128205,275.604856612115,-323.79915285727554,1.711977194529297,1.327964790322948,1.6517607856843728,-0.07126301852723282,212.92307692307693,681.4202762785837,136.28435007434527,0.1794871794871795,0.7948717948717948,0.717948717948718,0.07692307692307693,-0.027628149973613753,39,0.1982706350861716,0.3813875477634805,0.8205128205128205,0.48717948717948717,0.20512820512820512,0.05128205128205128,0.02564102564102564,,0.009070173701018059,0.10349156438861375,0.03621945014618422,0.011303346660989937,0.0,0.9602147196033283,18
Strategy_V6_5_PostTP1StopPlacement,Fib 0.830,0.83,ETH,1d,0.9,4,0.0025,C,102,0.580670293237915,39,8.617513611615246,10000.0,16219.27951272572,0.6219279512725719,0.11269773583027454,6219.279512725723,6890.42178760317,3.789016681815293,159.4687054545057,0.6317292727624654,0.6561599809228102,0.8205128205128205,264.03743360782903,-318.5597661035435,1.662426951758253,1.2168267474722145,1.5814336546410457,-0.07126301852723294,189.53846153846155,671.1422748774473,134.2287359614963,0.1794871794871795,0.8205128205128205,0.717948717948718,0.10256410256410256,-0.05530139098472667,39,0.2089587640131807,0.341590796602959,0.8205128205128205,0.46153846153846156,0.1794871794871795,0.02564102564102564,0.0,,0.015739810278238633,0.10330903611738872,0.026371948997818168,0.011688268667208712,0.0,0.9411976569489977,19
Strategy_V6_5_PostTP1StopPlacement,Fib 0.900,0.9,ETH,1d,0.9,4,0.0025,C,102,0.580670293237915,39,8.617513611615246,10000.0,16092.521458047737,0.6092521458047737,0.1107716852335614,6092.521458047734,6756.360412732001,3.758258770445615,156.21849892430086,0.626536731423432,0.7472867279691989,0.8205128205128205,259.4171961082081,-315.54697391641787,1.5268631923684761,1.3382105582409058,1.5544063038984361,-0.0712630185272326,300.9230769230769,663.8389546842682,132.76806650198148,0.1794871794871795,0.717948717948718,0.0,0.717948717948718,-0.06049393232375998,39,0.16965418300700574,0.3758358403572133,0.8205128205128205,0.5128205128205128,0.2564102564102564,0.1282051282051282,0.10256410256410256,,0.018274971371798277,0.08078488724840037,0.04066176870692981,0.01179047553006625,0.0,0.9281583151102762,20
Strategy_V6_5_PostTP1StopPlacement,Fib 0.786,0.786,SOL,1d,0.9,7,0.0025,C,125,0.5360028937917918,50,11.0480943738657,10000.0,17277.99510235349,0.727799510235349,0.12834279373394875,7277.995102353496,7929.426522484059,3.0756281192192527,145.55990204706993,0.5575432014861578,0.8924887613757064,0.78,276.5231077994925,-318.7641910751558,1.8478613262492665,0.8534367501615105,2.917137085229204,-0.0439961475872378,35.52,651.4314201305643,130.2866064146207,0.22,0.78,0.72,0.06,0.3098377742858913,50,0.33131899981335344,0.29781029976856077,0.78,0.16,0.08,0.0,0.0,,0.09484884633287988,0.16968129693956988,0.006699232823447185,0.009858443411116892,0.0,0.9033646364747135,21
Strategy_V6_5_PostTP1StopPlacement,no_stop_movement,,ETH,4h,0.9,16,0.0025,C,7,0.7298264749028099,46,10.158101571946796,10000.0,17021.12894594842,0.702112894594842,0.12453726711496671,7021.128945948416,7878.460308325209,2.611170810618693,152.63323795540035,0.6044507201982887,-0.4760243123560697,0.4782608695652174,517.2231624249822,-181.57419280838303,1.2452996193023613,0.8097671220687065,1.0767280245032718,-0.11566269687502528,190.0,857.3313623767933,171.4665944724177,0.17391304347826086,0.6086956521739131,0.2391304347826087,0.4782608695652174,-0.012048233118264133,46,0.31803134173447045,0.2914054777748589,0.8260869565217391,0.4782608695652174,0.41304347826086957,0.2826086956521739,0.21739130434782608,,0.02590272458699453,0.09855954781756653,0.005323914745317307,0.013058363139331617,0.0,0.8947092824489888,22
Strategy_V6_5_PostTP1StopPlacement,no_stop_movement,,ETH,1d,0.9,4,0.0025,C,102,0.580670293237915,34,7.512704174228675,10000.0,15693.127494690465,0.5693127494690464,0.10462467966309785,5693.1274946904605,6218.085948659969,3.141433570013845,167.44492631442532,0.687292778925459,0.35431926373233036,0.6176470588235294,397.6993569840405,-204.50453861341455,1.2737094331260805,1.2579650955167934,1.4681483022378012,-0.07126301852723282,444.70588235294116,524.9584539695095,104.99194371700848,0.20588235294117646,0.6176470588235294,0.2727272727272727,0.48484848484848486,0.17376946218536216,33,0.12355878688292243,0.3967339918392474,0.7941176470588235,0.6176470588235294,0.4411764705882353,0.2647058823529412,0.17647058823529413,,0.026262850638943736,0.09855954781756653,0.053315377777653085,0.010130937444219078,0.0,0.845043881918614,23
Strategy_V6_5_PostTP1StopPlacement,Fib 0.820,0.82,SOL,1d,0.9,7,0.0025,C,125,0.5360028937917918,50,11.0480943738657,10000.0,15365.886998866885,0.5365886998866884,0.0994966542699367,5365.886998866887,5969.854303835129,2.667378741570473,107.31773997733774,0.43836119398631856,0.6965202250866952,0.78,220.10369889166932,-292.5597507189288,1.501922082719808,0.7080439051175718,2.0856480580189807,-0.04770539012437314,39.84,603.9673049682428,120.79370461955129,0.22,0.78,0.74,0.04,0.19065576678605217,50,0.25831492284521795,0.22114795905960993,0.78,0.18,0.1,0.0,0.0,,0.05660668426314777,0.10918990747617299,0.007429971859386867,0.012140346693590097,0.0,0.8336177592617893,24
Strategy_V6_5_PostTP1StopPlacement,Fib 0.830,0.83,SOL,1d,0.9,7,0.0025,C,125,0.5360028937917918,50,11.0480943738657,10000.0,14773.625013727944,0.47736250137279446,0.08999511095526569,4773.625013727944,5362.544784589354,2.5266439312056908,95.47250027455888,0.3984681994079397,0.6385047453260293,0.78,202.57692798624763,-284.26137979415586,1.3761927950317068,0.6500065855766808,1.844300288202446,-0.04879634381176601,40.32,588.9197708614103,117.7841733854257,0.22,0.78,0.74,0.04,0.15076277220767334,50,0.23172565526868394,0.1994249653349376,0.78,0.18,0.1,0.0,0.0,,0.04476144456036897,0.10330903611738872,0.0064578922288787395,0.013178518271357487,0.0,0.7795136039340066,25
Strategy_V6_5_PostTP1StopPlacement,Fib 0.786,0.786,BTC,1d,0.9,7,0.0025,C,203,0.356381511540923,37,8.175589836660617,10000.0,14904.513365240187,0.49045133652401884,0.09212013924649876,4904.513365240192,5539.529503476329,2.7565829883840105,132.55441527676194,0.5535859855823865,0.8765135851153867,0.7297297297297297,285.0588687815984,-279.2076091862963,1.3544556085274337,0.5279916308289851,2.1899445490778695,-0.04206505561306939,39.567567567567565,635.0161382361376,127.00345430853524,0.2702702702702703,0.7027027027027027,0.6756756756756757,0.02702702702702703,0.2561489105153885,37,0.2836604233157911,0.16109471745967752,0.7297297297297297,0.2972972972972973,0.16216216216216217,0.02702702702702703,0.02702702702702703,,0.04997082784217653,0.16968129693956988,0.024391125953880426,0.0137560345525097,0.0,0.7233615384367856,26
Strategy_V6_5_PostTP1StopPlacement,Fib 0.840,0.84,SOL,1d,0.9,7,0.0025,C,125,0.5360028937917918,50,11.0480943738657,10000.0,14203.589056843393,0.4203589056843393,0.08056556325501929,4203.589056843397,4777.885263306303,2.3835413759469986,84.07178113686794,0.3585752048295604,0.5804892655653613,0.78,185.68900512793294,-276.2074675587262,1.247430538627262,0.5865539426120512,1.6149514464353945,-0.04988729749915877,41.28,574.2962064629077,114.85943700235133,0.22,0.78,0.74,0.04,0.11086977762929401,50,0.20566977553073817,0.17806627860360402,0.78,0.18,0.1,0.0,0.0,,0.03336072542267794,0.10349156438861375,0.005519297641419178,0.01442386339324445,0.0,0.7112258108942026,27
Strategy_V6_5_PostTP1StopPlacement,Fib 0.850,0.85,SOL,1d,0.9,7,0.0025,C,125,0.5360028937917918,50,11.0480943738657,10000.0,13942.128449823123,0.39421284498231235,0.07614154403593232,3942.128449823107,4512.841118150336,2.3077728865445546,78.84256899646215,0.339942436481015,0.5224737858046911,0.78,178.37209027575878,-274.034824630135,1.1654137258677015,0.5782644468449785,1.493608396986731,-0.05097825118655164,48.0,570.7126683272287,114.14271874478503,0.22,0.78,0.76,0.02,0.0922370092807486,50,0.20495516561638794,0.15706615878036478,0.78,0.2,0.12,0.0,0.0,,0.028131513282272546,0.08673511494249277,0.009570486305024994,0.015175703490148868,0.0,0.6857686464971533,28
Strategy_V6_5_PostTP1StopPlacement,Fib 0.820,0.82,SOL,4h,0.9,10,0.0025,C,144,0.5084995952585873,141,31.136789600967354,10000.0,20128.012119663686,1.0128012119663685,0.16692222765644615,10128.012119663705,12900.69028122976,1.6865498377708144,71.82987318910429,0.2570355239320587,0.6692179454888274,0.7021276595744681,251.31367912068916,-351.2390979353457,1.4383595238104872,0.5493886405169027,1.412312580258507,-0.11819071074612464,13.787234042553191,2772.678161566054,554.5361705222132,0.2978723404255319,0.6950354609929078,0.6715328467153284,0.0364963503649635,0.1676404986849026,137,0.7670700204767025,0.13906137767159632,0.7021276595744681,0.14893617021276595,0.04964539007092199,0.014184397163120567,0.0070921985815602835,,0.14469761189228847,0.10918990747617299,0.1113358975361972,0.02579097908372621,0.0,0.6632108179741892,29
Strategy_V6_5_PostTP1StopPlacement,Fib 0.840,0.84,SOL,4h,0.9,10,0.0025,C,144,0.5084995952585873,139,30.69513301088271,10000.0,18093.08901690127,0.8093089016901271,0.13979611452891283,8093.089016901277,10618.651007329401,1.6238533882274098,58.22366199209552,0.22168839017915704,0.5546901265933006,0.7122302158273381,212.78617133093059,-324.31854862152124,1.2204365498730634,0.5059316676260401,1.0423146725303234,-0.13412083530354968,18.503597122302157,2525.561990428125,505.1128430361277,0.28776978417266186,0.7050359712230215,0.6861313868613139,0.021897810218978103,0.10954749390711976,137,0.634289750340792,0.10709187358780103,0.7122302158273381,0.17266187050359713,0.05755395683453238,0.02158273381294964,0.007194244604316547,,0.10399914983704017,0.10349156438861375,0.09664724428305857,0.028541053203202216,0.0,0.6448446371694344,30
Strategy_V6_5_PostTP1StopPlacement,Fib 0.820,0.82,BTC,1d,0.9,7,0.0025,C,203,0.356381511540923,37,8.175589836660617,10000.0,13740.87913376773,0.37408791337677294,0.07269208317304865,3740.879133767729,4349.090721118064,2.4047088671366343,101.10484145318186,0.4417548272827425,0.6790864131028557,0.7297297297297297,237.18438466909544,-266.3099252297849,1.1029882141210965,0.4435573546662231,1.7280871762466756,-0.0420650556130695,44.75675675675676,608.2115873503359,121.64249629938303,0.2702702702702703,0.7027027027027027,0.6756756756756757,0.02702702702702703,0.14431775221574458,37,0.2284557460689436,0.11854897319162871,0.7297297297297297,0.2972972972972973,0.16216216216216217,0.02702702702702703,0.02702702702702703,,0.026698143212727343,0.10918990747617299,0.02189327223236471,0.016781762682156424,0.0,0.6369222948221102,31
Strategy_V6_5_PostTP1StopPlacement,Fib 0.830,0.83,SOL,4h,0.9,10,0.0025,C,144,0.5084995952585873,141,31.136789600967354,10000.0,18182.6184028336,0.8182618402833599,0.14103834357244005,8182.618402833595,10793.91890862488,1.5902765380375816,58.032754630025494,0.22047995610079607,0.6113147865283813,0.7021276595744681,222.6764217458136,-330.0558892857607,1.2397710637681711,0.4842128108572701,1.0163763840270512,-0.13876586055022533,14.609929078014185,2611.3005057912887,522.2605538053838,0.2978723404255319,0.6950354609929078,0.6715328467153284,0.0364963503649635,0.1304395362200633,137,0.6732491006990531,0.08666536233231681,0.7021276595744681,0.14893617021276595,0.04964539007092199,0.014184397163120567,0.0070921985815602835,,0.10578973755568674,0.10330903611738872,0.10548682989721547,0.029030800454622658,0.0,0.6317981938564156,32
Strategy_V6_5_PostTP1StopPlacement,Fib 0.860,0.86,SOL,1d,0.9,7,0.0025,C,125,0.5360028937917918,50,11.0480943738657,10000.0,13413.06957511085,0.341306957511085,0.06698810877720662,3413.0695751108506,3970.0604338228804,2.1643277935305343,68.26139150221701,0.3007968717310281,0.4644583060440186,0.78,162.67780593233692,-266.4877142045717,1.0299549192151294,0.5150212262309762,1.2742364344696622,-0.05257117671814737,50.4,556.9908587120303,111.39833500074373,0.22,0.78,0.76,0.02,0.053091444530761756,50,0.18029267024171958,0.1364189504255673,0.78,0.2,0.12,0.0,0.0,,0.01755033578802707,0.0749930415112275,0.008769118117031977,0.016835743557413903,0.0,0.6184963581065618,33
